id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
26708,VVTS,large_airport,Tan Son Nhat International Airport,10.8188,106.652,33,AS,VN,VN-23,Ho Chi Minh City,yes,VVTS,SGN,,http://www.tsnairport.hochiminhcity.gov.vn/,https://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport,"Tansonnhat, Sài Gòn, Saigon, Sân bay Quốc tế Tân Sơn Nhất, Tan Son Nhut Air Base, Tan Son Nhut Airfield"
332254,VVVD,medium_airport,Van Don International Airport,21.117778,107.414167,24,AS,VN,VN-13,Van Don,yes,VVVD,VDO,,http://www.vandon-airport.com/,https://en.wikipedia.org/wiki/Van_Don_International_Airport,"Cẩm Phả, Sân bay Quốc tế Vân Đồn"
26709,VVVH,medium_airport,Vinh Airport,18.73760033,105.6709976,23,AS,VN,VN-26,Vinh,yes,VVVH,VII,,,https://en.wikipedia.org/wiki/Vinh_Airport,
26716,VYDW,medium_airport,Dawei Airport,14.10389996,98.20359802,84,AS,MM,MM-05,Dawei,yes,VYDW,TVY,,,https://en.wikipedia.org/wiki/Dawei_Airport,
26717,VYEL,medium_airport,Nay Pyi Taw International Airport,19.623501,96.200996,302,AS,MM,MM-04,Pyinmana,yes,VYNT,NYT,,,https://en.wikipedia.org/wiki/Nay_Pyi_Taw_International_Airport,"VYEL, Ela, Nay Pyi Taw International"
26718,VYHH,medium_airport,Heho Airport,20.74699974,96.79199982,3858,AS,MM,MM-17,Heho,yes,VYHH,HEH,,,https://en.wikipedia.org/wiki/Heho_Airport,
26720,VYKG,medium_airport,Kengtung Airport,21.3015995,99.63600159,2798,AS,MM,MM-17,Kengtung,yes,VYKG,KET,,,https://en.wikipedia.org/wiki/Kengtung_Airport,
26722,VYKP,medium_airport,Kyaukpyu Airport,19.42639923,93.53479767,20,AS,MM,MM-16,Kyaukpyu,yes,VYKP,KYP,,,https://en.wikipedia.org/wiki/Kyaukpyu_Airport,
26723,VYKT,medium_airport,Kawthoung Airport,10.04930019,98.53800201,180,AS,MM,MM-05,Kawthoung,yes,VYKT,KAW,,,https://en.wikipedia.org/wiki/Kawthaung_Airport,
26724,VYLK,medium_airport,Loikaw Airport,19.69149971,97.21479797,2940,AS,MM,MM-12,Loikaw,yes,VYLK,LIW,,,https://en.wikipedia.org/wiki/Loikaw_Airport,
26725,VYLS,medium_airport,Lashio Airport,22.97789955,97.75219727,2450,AS,MM,MM-17,Lashio,yes,VYLS,LSH,,,https://en.wikipedia.org/wiki/Lashio_Airport,
26727,VYMD,large_airport,Mandalay International Airport,21.70219994,95.97789764,300,AS,MM,MM-04,Mandalay,yes,VYMD,MDL,,,https://en.wikipedia.org/wiki/Mandalay_International_Airport,
26728,VYME,medium_airport,Myeik Airport,12.43980026,98.62149811,75,AS,MM,MM-05,Mkeik,yes,VYME,MGZ,,,https://en.wikipedia.org/wiki/Myeik_Airport,
26729,VYMK,medium_airport,Myitkyina Airport,25.38360023,97.35189819,475,AS,MM,MM-11,Myitkyina,yes,VYMK,MYT,,,https://en.wikipedia.org/wiki/Mtwara_Airport,
26731,VYMO,medium_airport,Momeik Airport,23.09250069,96.64530182,600,AS,MM,MM-17,,no,VYMO,MOE,,,,
26732,VYMS,medium_airport,Mong Hsat Airport,20.51679993,99.25679779,1875,AS,MM,MM-17,Mong Hsat,yes,VYMS,MOG,,,https://en.wikipedia.org/wiki/Monghsat_Airport,Monghsat Airport
26734,VYNS,medium_airport,Namsang Airport,20.89049911,97.73590088,3100,AS,MM,MM-17,Namsang,no,VYNS,NMS,,,,
26737,VYPT,medium_airport,Putao Airport,27.32990074,97.42630005,1500,AS,MM,MM-11,Putao,yes,VYPT,PBU,,,https://en.wikipedia.org/wiki/Putao_Airport,
26740,VYSW,medium_airport,Sittwe Airport,20.13269997,92.87259674,27,AS,MM,MM-16,Sittwe,yes,VYSW,AKY,,,https://en.wikipedia.org/wiki/Sittwe_Airport,
26741,VYTD,medium_airport,Thandwe Airport,18.46069908,94.30010223,20,AS,MM,MM-16,Thandwe,yes,VYTD,SNW,,,https://en.wikipedia.org/wiki/Thandwe_Airport,
26742,VYTL,medium_airport,Tachileik Airport,20.48380089,99.93540192,1280,AS,MM,MM-17,Tachileik,yes,VYTL,THL,,,https://en.wikipedia.org/wiki/Tachilek_Airport,
26744,VYYY,large_airport,Yangon International Airport,16.90730095,96.1332016,109,AS,MM,MM-06,Yangon,yes,VYYY,RGN,,http://www.yangonairportonline.com,https://en.wikipedia.org/wiki/Yangon_International_Airport,Rangoon
26745,WAAA,large_airport,Hasanuddin International Airport,-5.061629772,119.5540009,47,AS,ID,ID-SN,Ujung Pandang-Celebes Island,yes,WAAA,UPG,,,https://en.wikipedia.org/wiki/Hasanuddin_International_Airport,
26746,WABB,medium_airport,Frans Kaisiepo Airport,-1.190019965,136.1080017,46,AS,ID,ID-PA,Biak-Supiori Island,yes,WABB,BIK,,,https://en.wikipedia.org/wiki/Frans_Kaisiepo_Airport,
26747,WABI,medium_airport,Nabire Airport,-3.36818,135.496002,20,AS,ID,ID-PA,Nabire-Papua Island,yes,WABI,NBX,,,https://en.wikipedia.org/wiki/Nabire_Airport,
26748,WABP,medium_airport,Mozes Kilangin Airport,-4.52828,136.886993,103,AS,ID,ID-PA,Timika-Papua Island,yes,WAYY,TIM,,,https://en.wikipedia.org/wiki/Mozes_Kilangin_Airport,WABP
26751,WADD,large_airport,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,14,AS,ID,ID-BA,Denpasar-Bali Island,yes,WADD,DPS,,http://www.angkasapura1.co.id/eng/location/bali.htm,https://en.wikipedia.org/wiki/Ngurah_Rai_Airport,WRRR
299629,WADL,medium_airport,Lombok International Airport,-8.757322,116.276675,319,AS,ID,ID-NB,Mataram,yes,WADL,LOP,,http://www.lombok-airport.co.id/,https://en.wikipedia.org/wiki/Lombok_International_Airport,Bandara Udara Internasional Lombok
332202,WAHI,medium_airport,Yogyakarta International Airport,-7.905338,110.057264,24,AS,ID,ID-YO,Yogyakarta,yes,WAHI,YIA,,,https://en.wikipedia.org/wiki/Yogyakarta_International_Airport,Kulon Progo
26755,WAJJ,large_airport,Sentani International Airport,-2.57695,140.516006,289,AS,ID,ID-PA,Jayapura-Papua Island,yes,WAJJ,DJJ,,https://sentani-airport.co.id/en,https://en.wikipedia.org/wiki/Sentani_International_Airport,
26756,WAJW,medium_airport,Wamena Airport,-4.10251,138.957001,5435,AS,ID,ID-PA,"Wamena, Jayawijaya Regency, Papua Province",yes,WAVV,WMX,,,https://en.wikipedia.org/wiki/Wamena_Airport,
26757,WAKK,medium_airport,Mopah International Airport,-8.52029,140.417999,10,AS,ID,ID-PA,Merauke,yes,WAKK,MKQ,,,https://en.wikipedia.org/wiki/Mopah_Airport,
26759,WALK,medium_airport,Kalimarau Airport,2.1555,117.431999,59,AS,ID,ID-KI,Tanjung Redeb - Borneo Island,yes,WAQT,BEJ,,,https://en.wikipedia.org/wiki/Kalimarau_Airport,"Berau Airport, WALK, WRLK"
26762,WALR,medium_airport,Juwata Airport,3.326667,117.569444,23,AS,ID,ID-KU,Tarakan Island,yes,WAQQ,TRK,TRK,http://www.tarakan-airport.com,https://en.wikipedia.org/wiki/Juwata_Airport,"WRLR, WALR, WAQQ, TRK, JUWATA, TARAKAN"
26763,WALS,medium_airport,Aji Pangeran Tumenggung Pranoto International Airport,-0.373611,117.255556,82,AS,ID,ID-KI,Samarinda,no,WALS,AAP,,,https://en.wikipedia.org/wiki/Temindung_Airport,"SRI, WALS, WRLS"
26768,WAMH,medium_airport,Naha Airport,3.683209896,125.5279999,16,AS,ID,ID-SA,Tahuna-Sangihe Island,yes,WAMH,NAH,,,,
26769,WAML,medium_airport,Mutiara - SIS Al-Jufrie Airport,-0.916462,119.908647,284,AS,ID,ID-ST,Palu,yes,WAML,PLW,,,https://en.wikipedia.org/wiki/Mutiara_Airport,
26770,WAMM,medium_airport,Sam Ratulangi Airport,1.54926,124.926003,264,AS,ID,ID-SA,Manado,yes,WAMM,MDC,,,https://en.wikipedia.org/wiki/Sam_Ratulangi_Airport,
26771,WAMP,medium_airport,Kasiguncu Airport,-1.416749954,120.6579971,174,AS,ID,ID-ST,Poso-Celebes Island,no,WAMP,PSJ,,,https://en.wikipedia.org/wiki/Kasiguncu_Airport,
26772,WAMR,medium_airport,Pitu Airport,2.04598999,128.3249969,49,AS,ID,ID-MU,Gotalalamo-Morotai Island,no,WAMR,OTI,,,https://en.wikipedia.org/wiki/Pitu_Airport,
26773,WAMT,medium_airport,Sultan Babullah Airport,0.831414,127.380997,49,AS,ID,ID-MU,Sango-Ternate Island,yes,WAEE,TTE,,,https://en.wikipedia.org/wiki/Sultan_Babullah_Airport,
26774,WAMW,medium_airport,Syukuran Aminuddin Amir Airport,-1.035893,122.773934,56,AS,ID,ID-ST,Luwok,no,WAMW,LUW,,,https://en.wikipedia.org/wiki/Syukuran_Aminuddin_Amir_Airport,Bubung Airport
26778,WAON,medium_airport,Warukin Airport,-2.216559887,115.435997,197,AS,ID,ID-KS,Tanta-Tabalong-Borneo Island,yes,WAON,TJG,,,http://id.wikipedia.org/wiki/Bandar_Udara_Warukin,WRBN
333039,WAPF,medium_airport,Karel Sadsuitubun Airport,-5.760278,132.759444,78,AS,ID,ID-MA,Langgur,yes,WAPF,LUV,,,https://en.wikipedia.org/wiki/Karel_Sadsuitubun_Airport,Tual Baru
26784,WAPP,medium_airport,"Pattimura Airport, Ambon",-3.710259914,128.0890045,33,AS,ID,ID-MA,Ambon,yes,WAPP,AMQ,,,https://en.wikipedia.org/wiki/Pattimura_Airport,
26789,WARR,large_airport,Juanda International Airport,-7.379829884,112.7870026,9,AS,ID,ID-JI,Surabaya,yes,WARR,SUB,,http://www.juanda-airport.com/,https://en.wikipedia.org/wiki/Juanda_International_Airport,WRSJ
26791,WASF,medium_airport,Fakfak Airport,-2.920190096,132.2669983,462,AS,ID,ID-PB,Fakfak-Papua Island,yes,WASF,FKQ,,,https://en.wikipedia.org/wiki/Fakfak_Airport,
26792,WASK,medium_airport,Kaimana Airport,-3.644520044,133.6959991,19,AS,ID,ID-PB,Kaimana-Papua Island,yes,WASK,KNG,,,https://en.wikipedia.org/wiki/Kaimana_Airport,
26793,WASO,medium_airport,Babo Airport,-2.532239914,133.4389954,10,AS,ID,ID-PB,Babo-Papua Island,no,WASO,BXB,,,,
26794,WASR,medium_airport,Rendani Airport,-0.891833,134.048996,23,AS,ID,ID-PB,Manokwari-Papua Island,yes,WAUU,MKW,,,https://en.wikipedia.org/wiki/Rendani_Airport,
333072,WAWD,medium_airport,Matahora Airport,-5.293996,123.634,88,AS,ID,ID-SG,Wangi-wangi Island,yes,WAWD,WNI,,,https://en.wikipedia.org/wiki/Matahora_Airport,
32634,WAXX,large_airport,Domine Eduard Osok Airport,-0.894,131.287,10,AS,ID,ID-PB,Sorong-Papua Island,yes,WASS,SOQ,,,https://en.wikipedia.org/wiki/Domine_Eduard_Osok_Airport,WAXX
26807,WBGB,medium_airport,Bintulu Airport,3.123850107,113.0199966,74,AS,MY,MY-13,Bintulu,yes,WBGB,BTU,,,https://en.wikipedia.org/wiki/Bintulu_Airport,
26808,WBGG,medium_airport,Kuching International Airport,1.484699965,110.3470001,89,AS,MY,MY-13,Kuching,yes,WBGG,KCH,,,https://en.wikipedia.org/wiki/Kuching_International_Airport,
26809,WBGJ,medium_airport,Limbang Airport,4.808300018,115.0100021,14,AS,MY,MY-13,Limbang,yes,WBGJ,LMN,,,https://en.wikipedia.org/wiki/Limbang_Airport,
26810,WBGM,medium_airport,Marudi Airport,4.178979874,114.3290024,103,AS,MY,MY-13,Marudi,yes,WBGM,MUR,,,https://en.wikipedia.org/wiki/Marudi_Airport,
26811,WBGR,medium_airport,Miri Airport,4.32201004,113.9869995,59,AS,MY,MY-13,Miri,yes,WBGR,MYY,,,https://en.wikipedia.org/wiki/Miri_Airport,
26812,WBGS,medium_airport,Sibu Airport,2.261600018,111.9850006,122,AS,MY,MY-13,Sibu,yes,WBGS,SBW,,,https://en.wikipedia.org/wiki/Sibu_Airport,
30682,WBGZ,medium_airport,Bario Airport,3.733890057,115.4789963,3350,AS,MY,MY-13,Bario,yes,WBGZ,BBN,,,https://en.wikipedia.org/wiki/Bario_Airport,
26813,WBKD,medium_airport,Lahad Datu Airport,5.032249928,118.3239975,45,AS,MY,MY-12,Lahad Datu,yes,WBKD,LDU,,,https://en.wikipedia.org/wiki/Lahad_Datu_Airport,
26814,WBKK,medium_airport,Kota Kinabalu International Airport,5.937210083,116.0510025,10,AS,MY,MY-12,Kota Kinabalu,yes,WBKK,BKI,,,https://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport,
26815,WBKL,medium_airport,Labuan Airport,5.300680161,115.25,101,AS,MY,MY-15,Labuan,yes,WBKL,LBU,,,https://en.wikipedia.org/wiki/Labuan_Airport,
26816,WBKS,medium_airport,Sandakan Airport,5.900899887,118.0589981,46,AS,MY,MY-12,Sandakan,yes,WBKS,SDK,,,https://en.wikipedia.org/wiki/Sandakan_Airport,
26817,WBKW,medium_airport,Tawau Airport,4.320159912,118.1279984,57,AS,MY,MY-12,Tawau,yes,WBKW,TWU,,,https://en.wikipedia.org/wiki/Tawau_Airport,
26818,WBMU,medium_airport,Mulu Airport,4.04832983,114.8050003,80,AS,MY,MY-13,Mulu,yes,WBMU,MZV,,,https://en.wikipedia.org/wiki/Mulu_Airport,
26819,WBSB,large_airport,Brunei International Airport,4.944200039,114.9280014,73,AS,BN,BN-BM,Bandar Seri Begawan,yes,WBSB,BWN,,,https://en.wikipedia.org/wiki/Brunei_International_Airport,
26821,WIBB,medium_airport,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,0.460786015,101.4449997,102,AS,ID,ID-RI,Pekanbaru-Sumatra Island,yes,WIBB,PKU,,,https://en.wikipedia.org/wiki/Sultan_Syarif_Qasim_II_International_Airport,
26822,WIBD,medium_airport,Pinang Kampai Airport,1.609114,101.433492,55,AS,ID,ID-RI,Dumai,yes,WIBD,DUM,,,https://en.wikipedia.org/wiki/Pinang_Kampai_Airport,
333068,WICA,medium_airport,Kertajati International Airport,-6.648924,108.166692,134,AS,ID,ID-JB,Kertajati,no,WICA,KJT,,,https://en.wikipedia.org/wiki/Kertajati_International_Airport,
26824,WICC,medium_airport,Husein Sastranegara International Airport,-6.900629997,107.5759964,2436,AS,ID,ID-JB,Bandung-Java Island,yes,WICC,BDO,,,https://en.wikipedia.org/wiki/Husein_Sastranegara_International_Airport,WIIB
26828,WIDD,medium_airport,Hang Nadim International Airport,1.121029973,104.1190033,126,AS,ID,ID-RI,Batam Island,yes,WIDD,BTH,,,https://en.wikipedia.org/wiki/Hang_Nadim_Airport,WIKB
26832,WIHH,medium_airport,Halim Perdanakusuma International Airport,-6.266610146,106.8909988,84,AS,ID,ID-JK,Jakarta,yes,WIHH,HLP,,http://www.angkasapura2.co.id/cabang/hlp/content.php?menu=8&page_id=1,https://en.wikipedia.org/wiki/Halim_Perdanakusuma_International_Airport,"WIIH,WIIX,WIID"
26833,WIHL,medium_airport,Tunggul Wulung Airport,-7.645060062,109.0339966,69,AS,ID,ID-JT,Cilacap-Java Island,yes,WIHL,CXP,,,https://en.wikipedia.org/wiki/Tunggul_Wulung_Airport,WIIL
26835,WIII,large_airport,Soekarno-Hatta International Airport,-6.12556982,106.6559982,34,AS,ID,ID-BT,Jakarta,yes,WIII,CGK,,http://www.jakartasoekarnohattaairport.com/,https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,"JKT, Cengkareng, Java"
26827,WILL,medium_airport,Radin Inten II International Airport,-5.240556,105.175556,282,AS,ID,ID-LA,Bandar Lampung-Sumatra Island,yes,WILL,TKG,,,https://en.wikipedia.org/wiki/Radin_Inten_II_International_Airport,"WIIT, WICT"
26836,WIMB,medium_airport,Binaka Airport,1.16628,97.704327,20,AS,ID,ID-SU,Gunungsitoli,yes,WIMB,GNS,,,https://en.wikipedia.org/wiki/Binaka_Airport,
26837,WIME,medium_airport,Aek Godang Airport,1.4001,99.430496,922,AS,ID,ID-SU,Padang Sidempuan,yes,WIME,AEG,,,https://en.wikipedia.org/wiki/Aek_Godang_Airport,
26839,WIMK,medium_airport,Soewondo Air Force Base,3.559167,98.671111,114,AS,ID,ID-SU,Medan,no,WIMK,MES,,,https://en.wikipedia.org/wiki/Soewondo_Air_Force_Base,"Polonia International Airport, WIMM"
309577,WIMM,large_airport,Kualanamu International Airport,3.64177,98.885307,23,AS,ID,ID-SU,Bandara Kuala Namu,yes,WIMM,KNO,,http://www.kualanamu-airport.co.id/,https://en.wikipedia.org/wiki/Kualanamu_International_Airport,
26841,WIMS,medium_airport,Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145,33,AS,ID,ID-SU,Sibolga (Pinangsori),yes,WIMS,FLZ,,,https://en.wikipedia.org/wiki/Ferdinand_Lumban_Tobing_Airport,Pinangsori Airport
26843,WIOG,medium_airport,Nanga Pinoh Airport,-0.348868996,111.7480011,123,AS,ID,ID-KB,Nanga Pinoh-Borneo Island,yes,WIOG,NPO,,,https://en.wikipedia.org/wiki/Nanga_Pinoh_Airport,
26844,WIOK,medium_airport,Rahadi Osman Airport,-1.81664,109.962997,46,AS,ID,ID-KB,Ketapang,yes,WIOK,KTG,,,https://en.wikipedia.org/wiki/Rahadi_Osman_Airport,"Ketapang, Rahadi Usman"
26846,WION,medium_airport,Ranai Airport,3.90871,108.388,7,AS,ID,ID-RI,Ranai-Natuna Besar Island,yes,WIDO,NTX,,,https://en.wikipedia.org/wiki/Ranai_Airport,Natuna Airport
26847,WIOO,medium_airport,Supadio Airport,-0.150711,109.4039993,10,AS,ID,ID-KB,Pontianak-Borneo Island,yes,WIOO,PNK,,,https://en.wikipedia.org/wiki/Supadio_Airport,
26848,WIOP,medium_airport,Pangsuma Airport,0.835578024,112.9369965,297,AS,ID,ID-KB,Putussibau-Borneo Island,yes,WIOP,PSU,,,https://en.wikipedia.org/wiki/Pangsuma_Airport,
26849,WIOS,medium_airport,Sintang(Susilo) Airport,0.063619003,111.4729996,98,AS,ID,ID-KB,Sintang-Borneo Island,yes,WIOS,SQG,,,https://en.wikipedia.org/wiki/Sintang_Airport,
26853,WIPL,medium_airport,Fatmawati Soekarno Airport,-3.8637,102.338997,50,AS,ID,ID-BE,Bengkulu,yes,WIGG,BKS,,,https://en.wikipedia.org/wiki/Fatmawati_Soekarno_Airport,"WIPL, Padang Kemiling Airport"
26855,WIPP,medium_airport,Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,49,AS,ID,ID-SS,Palembang,yes,WIPP,PLM,,,https://en.wikipedia.org/wiki/Sultan_Mahmud_Badaruddin_II_Airport,
26856,WIPQ,medium_airport,Pendopo Airport,-3.286070108,103.8799973,184,AS,ID,ID-SS,Talang Gudang-Sumatra Island,yes,WIPQ,PDO,,,,
26857,WIPR,medium_airport,Japura Airport,-0.352807999,102.3349991,62,AS,ID,ID-RI,Rengat-Sumatra Island,no,WIPR,RGT,,,,
26858,WIPT,large_airport,Minangkabau International Airport,-0.786917,100.280998,18,AS,ID,ID-SB,Padang (Katapiang),yes,WIEE,PDG,,http://minangkabau-airport.co.id/en/general/about-us,https://en.wikipedia.org/wiki/Minangkabau_International_Airport,
31889,WITC,medium_airport,Cut Nyak Dhien Airport,4.040631,96.253538,10,AS,ID,ID-AC,Kuala Pesisir,yes,WITC,MEQ,,,https://en.wikipedia.org/wiki/Cut_Nyak_Dhien_Airport,
333093,WITK,medium_airport,Rembele Airport,4.72113,96.851943,4648,AS,ID,ID-AC,Takengon,yes,WITK,TXE,,,https://en.wikipedia.org/wiki/Rembele_Airport,
26860,WITL,medium_airport,Lhok Sukon Airport,5.069509983,97.25920105,28,AS,ID,ID-AC,Lhok Sukon-Sumatra Island,no,WITL,LSX,,,,
26862,WITT,medium_airport,Sultan Iskandar Muda International Airport,5.522872024,95.42063713,65,AS,ID,ID-AC,Banda Aceh,yes,WITT,BTJ,,,https://en.wikipedia.org/wiki/Sultan_Iskandar_Muda_International_Airport,WIAB
26864,WMBT,medium_airport,Pulau Tioman Airport,2.81818,104.160004,15,AS,MY,MY-06,Kampung Tekek,yes,WMBT,TOD,,,https://en.wikipedia.org/wiki/Tioman_Airport,Kampung Tekek
26866,WMKA,medium_airport,Sultan Abdul Halim Airport,6.189670086,100.3980026,15,AS,MY,MY-02,Alor Satar,yes,WMKA,AOR,,,https://en.wikipedia.org/wiki/Sultan_Abdul_Halim_Airport,
26867,WMKB,medium_airport,RMAF Butterworth Air Base,5.46592,100.390999,11,AS,MY,MY-07,Butterworth,no,WMKB,BWH,,,https://en.wikipedia.org/wiki/RMAF_Butterworth_Air_Base,RAF Butterworth
26868,WMKC,medium_airport,Sultan Ismail Petra Airport,6.16685009,102.2929993,16,AS,MY,MY-03,Kota Baharu,yes,WMKC,KBR,,,https://en.wikipedia.org/wiki/Sultan_Ismail_Petra_Airport,
26869,WMKD,medium_airport,Kuantan Airport,3.77538991,103.2089996,58,AS,MY,MY-06,Kuantan,yes,WMKD,KUA,,,https://en.wikipedia.org/wiki/Sultan_Haji_Ahmad_Shah_Airport,
26870,WMKE,medium_airport,Kerteh Airport,4.537220001,103.427002,18,AS,MY,MY-11,Kerteh,no,WMKE,KTE,,,,
26872,WMKI,medium_airport,Sultan Azlan Shah Airport,4.567969799,101.0920029,130,AS,MY,MY-08,Ipoh,yes,WMKI,IPH,,,https://en.wikipedia.org/wiki/Sultan_Azlan_Shah_Airport,
26873,WMKJ,medium_airport,Senai International Airport,1.64131,103.669998,135,AS,MY,MY-01,Johor Bahru,yes,WMKJ,JHB,,,https://en.wikipedia.org/wiki/Senai_International_Airport,Sultan Ismail Airport
26874,WMKK,large_airport,Kuala Lumpur International Airport,2.745579958,101.7099991,69,AS,MY,MY-14,Kuala Lumpur,yes,WMKK,KUL,,,https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport,KLIA
26875,WMKL,medium_airport,Langkawi International Airport,6.329730034,99.72869873,29,AS,MY,MY-02,Langkawi,yes,WMKL,LGK,,,https://en.wikipedia.org/wiki/Langkawi_International_Airport,
26876,WMKM,medium_airport,Malacca Airport,2.263360024,102.2519989,35,AS,MY,MY-04,Malacca,no,WMKM,MKZ,,,https://en.wikipedia.org/wiki/Batu_Berendam_Airport,
26877,WMKN,medium_airport,Sultan Mahmud Airport,5.382639885,103.1029968,21,AS,MY,MY-11,Kuala Terengganu,yes,WMKN,TGG,,,https://en.wikipedia.org/wiki/Sultan_Mahmud_Airport,
26878,WMKP,medium_airport,Penang International Airport,5.297140121,100.2770004,11,AS,MY,MY-07,Penang,yes,WMKP,PEN,,,https://en.wikipedia.org/wiki/Penang_International_Airport,
26879,WMSA,medium_airport,Sultan Abdul Aziz Shah International Airport,3.130579948,101.5490036,90,AS,MY,MY-10,Subang,yes,WMSA,SZB,,,https://en.wikipedia.org/wiki/Sultan_Abdul_Aziz_Shah_Airport,
26880,WPDB,medium_airport,Suai Airport,-9.303310394,125.2870026,96,AS,TL,TL-CO,Suai,no,WPDB,UAI,,,https://en.wikipedia.org/wiki/Suai_Airport,Covalima Airport
26881,WPDL,medium_airport,Presidente Nicolau Lobato International Airport,-8.54640007,125.526001,154,AS,TL,TL-DI,Dili,yes,WPDL,DIL,,,https://en.wikipedia.org/wiki/Presidente_Nicolau_Lobato_International_Airport,Komoro Airport
26882,WPEC,medium_airport,Cakung Airport,-8.489029884,126.401001,1771,AS,TL,TL-BA,Baucau,no,WPEC,BCH,,,https://en.wikipedia.org/wiki/Cakung_Airport,English Madeira airport
35138,WPOC,medium_airport,Rota Do Sândalo Oecusse Airport,-9.19806,124.343002,,AS,TL,TL-OE,Oecussi-Ambeno,no,WPOC,OEC,,,https://en.wikipedia.org/wiki/Oecussi_Airport,"Oe-Kusi Ambenu, Ocussi, Oekussi, Oekusi, Okusi, Oé-Cusse"
26884,WSAP,medium_airport,Paya Lebar Air Base,1.360419989,103.9100037,65,AS,SG,SG-04,,no,WSAP,QPG,,,https://en.wikipedia.org/wiki/Paya_Lebar_Airbase,
26885,WSAT,medium_airport,Tengah Air Base,1.387561,103.708291,50,AS,SG,SG-03,Western Water Catchment,no,WSAT,TGA,,,https://en.wikipedia.org/wiki/Tengah_Air_Base,RAF Tengah
26886,WSSL,medium_airport,Seletar Airport,1.416949987,103.8679962,36,AS,SG,SG-02,Seletar,yes,WSSL,XSP,,,https://en.wikipedia.org/wiki/Seletar_Airport,
26887,WSSS,large_airport,Singapore Changi Airport,1.35019,103.994003,22,AS,SG,SG-04,Singapore,yes,WSSS,SIN,,http://www.changiairport.com/,https://en.wikipedia.org/wiki/Singapore_Changi_Airport,RAF Changi
336110,WUZ,medium_airport,Wuzhou Xijiang Airport,23.40119,111.097612,,AS,CN,CN-45,Tangbu,yes,ZGWZ,WUZ,WUZ,,https://en.wikipedia.org/wiki/Wuzhou_Xijiang_Airport,
44992,XUBS,medium_airport,Smolensk North Airport,54.824,32.025,820,EU,RU,RU-SMO,Smolensk,no,,LNX,XUBS,,https://en.wikipedia.org/wiki/Smolensk_North_Airport,"Smolensk Severny Airfield, Аэродром Смоленск Северный, ЬУБС"
26888,YABA,medium_airport,Albany Airport,-34.94329834,117.8089981,233,OC,AU,AU-WA,Albany,yes,YABA,ALH,,,https://en.wikipedia.org/wiki/Albany_Airport_(Australia),"ABA, YPAL"
26890,YAPH,medium_airport,Alpha Airport,-23.653275,146.582479,1255,OC,AU,AU-QLD,Alpha,no,YAPH,ABH,,,https://en.wikipedia.org/wiki/Alpha_Airport,
26891,YARA,medium_airport,Ararat Airport,-37.309978,142.988688,1008,OC,AU,AU-VIC,Ararat,no,YARA,ARY,,,https://en.wikipedia.org/wiki/Ararat_Airport,
26893,YARM,medium_airport,Armidale Airport,-30.52809906,151.6170044,3556,OC,AU,AU-NSW,Armidale,yes,YARM,ARM,,,https://en.wikipedia.org/wiki/Armidale_Airport,
26895,YAYE,medium_airport,Ayers Rock Connellan Airport,-25.1861,130.975998,1626,OC,AU,AU-NT,Ayers Rock,yes,YAYE,AYQ,,,https://en.wikipedia.org/wiki/Ayers_Rock_Airport,"Ayers Rock,Uluru"
26899,YBAR,medium_airport,Barcaldine Airport,-23.56529999,145.3070068,878,OC,AU,AU-QLD,Barcaldine,yes,YBAR,BCI,,,https://en.wikipedia.org/wiki/Barcaldine_Airport,
26900,YBAS,medium_airport,Alice Springs Airport,-23.80669975,133.9019928,1789,OC,AU,AU-NT,Alice Springs,yes,YBAS,ASP,,http://www.alicespringsairport.com.au/,https://en.wikipedia.org/wiki/Alice_Springs_Airport,
